arm,kind,target,family,dimension,replication,initialization,learning_rate_multiplier,learning_rate,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,atlas_build_seconds,evaluation_generator_examples,model_parameters
kll-small-rsr,neural,NPR-d4-correlated-t,correlated-t,4,0,concentrated,16.0,0.016,0.012201626244300101,0.08398116455445934,0.16597158511232887,0.871767520904541,2.11205830238895,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.4048886999953538,0.059423300001071766,2048,4740
kll-paper-hybrid,neural,NPR-d4-correlated-t,correlated-t,4,0,concentrated,32.0,0.032,0.043279872756232685,0.155702300373985,0.22732691168472652,0.9964793920516968,1.8144571831570386,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.7400850999983959,0.059423300001071766,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-correlated-t,correlated-t,4,0,concentrated,nan,nan,0.0024321284375483643,0.03720871991969585,0.05547532044686922,0.9466125816361065,1.9561184064619817,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.18423030000121798,0.07684149999840884,0,0
paper-neural,neural,NPR-d4-correlated-t,correlated-t,4,0,broad,16.0,0.016,0.023956399445432375,0.11651494870281662,0.21671368037837474,0.8278258442878723,1.5232266930924159,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6427392999976291,0.0,2048,4740
minibatch-sw,neural,NPR-d4-correlated-t,correlated-t,4,0,broad,16.0,0.016,0.02819640999309403,0.12166140000928831,0.19032686529791312,0.8994055390357971,2.261292732011628,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8158425000001444,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,0,broad,32.0,0.032,0.016830899654549647,0.09704226613292959,0.19927084538783416,0.8666841387748718,1.7982186511417388,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.25427350000245497,0.07684149999840884,2048,4740
kll-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,0,broad,32.0,0.032,0.022797414581180675,0.1078589137577841,0.20082236538311268,0.8996328711509705,1.876124342105155,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.2348169000033522,0.059423300001071766,2048,4740
kll-small-rsr,neural,NPR-d4-correlated-t,correlated-t,4,0,broad,16.0,0.016,0.016249848780618414,0.1012785930637241,0.18487438233535136,0.8186901807785034,2.042354591604756,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.3665603999979794,0.059423300001071766,2048,4740
kll-paper-hybrid,neural,NPR-d4-correlated-t,correlated-t,4,0,broad,32.0,0.032,0.04307865927672605,0.15125968147942284,0.24590188201745258,0.9620387554168701,1.7734145461611555,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.6147039999996196,0.059423300001071766,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-correlated-t,correlated-t,4,0,broad,nan,nan,0.0021952462518446403,0.03660501823179404,0.055219977446661725,0.9466305404433656,1.9637533043753064,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.20011159999558004,0.07684149999840884,0,0
paper-neural,neural,NPR-d4-correlated-t,correlated-t,4,1,concentrated,16.0,0.016,0.03499813749400005,0.15637432481717262,0.30740596958559696,0.7233171463012695,1.9256394635830991,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6446037999994587,0.0,2048,4740
minibatch-sw,neural,NPR-d4-correlated-t,correlated-t,4,1,concentrated,16.0,0.016,0.036096538932409494,0.14346652982318547,0.20816178583969103,0.9545301198959351,1.95886652235625,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.822733299995889,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,1,concentrated,32.0,0.032,0.025680929460574653,0.11255016212327792,0.22045858716148356,0.8789467215538025,1.7540570558814768,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.24662150000222027,0.09200009999767644,2048,4740
kll-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,1,concentrated,32.0,0.032,0.031181802005140646,0.1275090581273393,0.2252029814710307,0.9053564667701721,1.7066318790994373,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.23036509999656118,0.058630399995308835,2048,4740
kll-small-rsr,neural,NPR-d4-correlated-t,correlated-t,4,1,concentrated,16.0,0.016,0.013065003624602944,0.09155697544985646,0.16918245939335125,0.9406036734580994,1.8817414287165342,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.45075500000530155,0.058630399995308835,2048,4740
kll-paper-hybrid,neural,NPR-d4-correlated-t,correlated-t,4,1,concentrated,32.0,0.032,0.02904669872585952,0.13384017629031927,0.2211546768822591,0.9561381936073303,1.599785101449551,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.706833899996127,0.058630399995308835,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-correlated-t,correlated-t,4,1,concentrated,nan,nan,0.0024762465686540835,0.03837796303620179,0.06868796618103203,0.9581008272004312,1.9832770042600742,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.21570860000065295,0.09200009999767644,0,0
paper-neural,neural,NPR-d4-correlated-t,correlated-t,4,1,broad,16.0,0.016,0.02612440938016114,0.1290506522574958,0.258797356599806,0.7748731374740601,1.9371846494759266,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.5450205999950413,0.0,2048,4740
minibatch-sw,neural,NPR-d4-correlated-t,correlated-t,4,1,broad,16.0,0.016,0.10230433447438791,0.23094944596635752,0.33146186552261653,0.8399753570556641,2.6858016424784985,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8067203000027803,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,1,broad,32.0,0.032,0.03456939947810955,0.14411007901136072,0.23024635408582136,0.9507609605789185,2.0472914027566396,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.253178899998602,0.09200009999767644,2048,4740
kll-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,1,broad,32.0,0.032,0.020215494500019027,0.10114072127342967,0.1939282070462666,0.9405167102813721,2.0264884216099857,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.263541799999075,0.058630399995308835,2048,4740
kll-small-rsr,neural,NPR-d4-correlated-t,correlated-t,4,1,broad,16.0,0.016,0.01211323595207947,0.08314263563864573,0.1769952301244916,0.8645368218421936,1.87982075719396,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.4210272999989684,0.058630399995308835,2048,4740
kll-paper-hybrid,neural,NPR-d4-correlated-t,correlated-t,4,1,broad,32.0,0.032,0.029030206564518934,0.13093485321228643,0.22978539461912184,0.9282599091529846,1.6649784518407984,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.7188941999993403,0.058630399995308835,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-correlated-t,correlated-t,4,1,broad,nan,nan,0.002227003585540288,0.037010652171976265,0.06651112580799984,0.958203274624945,1.9731096396315524,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.21564419999776874,0.09200009999767644,0,0
paper-neural,neural,NPR-d4-correlated-t,correlated-t,4,2,concentrated,16.0,0.016,0.021106696253972324,0.11463825240994102,0.242699844304562,0.8042278289794922,2.0975457940307094,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6568404999998165,0.0,2048,4740
minibatch-sw,neural,NPR-d4-correlated-t,correlated-t,4,2,concentrated,16.0,0.016,0.025345681247429752,0.12236182963054328,0.18281493440174426,1.0019679069519043,1.4614096474234153,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9551824000009219,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,2,concentrated,32.0,0.032,0.023254779329454855,0.10479193843741842,0.2007571371361167,0.8847125768661499,2.017085377526531,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.25680370000191033,0.07665310000447789,2048,4740
kll-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,2,concentrated,32.0,0.032,0.014521880191931125,0.08717160633251411,0.18874438817774342,0.8993532657623291,2.102920591314737,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.2840587000027881,0.06412509999790927,2048,4740
kll-small-rsr,neural,NPR-d4-correlated-t,correlated-t,4,2,concentrated,16.0,0.016,0.03886269090754357,0.14876816313728453,0.24129352332873194,0.8051820397377014,2.3083352366107084,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.4710594999996829,0.06412509999790927,2048,4740
kll-paper-hybrid,neural,NPR-d4-correlated-t,correlated-t,4,2,concentrated,32.0,0.032,0.03589688125893087,0.13704701324586308,0.22455227785174517,0.9465691447257996,2.122754187490207,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.7194816000046558,0.06412509999790927,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-correlated-t,correlated-t,4,2,concentrated,nan,nan,0.0028662276588264923,0.0414160999085106,0.06012534151268322,0.9660088266692377,1.9481835654370134,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.2357040999995661,0.07665310000447789,0,0
paper-neural,neural,NPR-d4-correlated-t,correlated-t,4,2,broad,16.0,0.016,0.0431426989671877,0.16310585194759594,0.28271612223945963,0.7650377154350281,2.348345782155161,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6383988000015961,0.0,2048,4740
minibatch-sw,neural,NPR-d4-correlated-t,correlated-t,4,2,broad,16.0,0.016,0.025804376516219918,0.12159908074976175,0.1901814623193296,0.903531014919281,2.0496568639535564,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9317449999944074,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,2,broad,32.0,0.032,0.013683170644026355,0.09377286478626051,0.21930685663652802,0.8799419403076172,1.9167914831024275,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.2738986000040313,0.07665310000447789,2048,4740
kll-atlas-rsr,neural,NPR-d4-correlated-t,correlated-t,4,2,broad,32.0,0.032,0.012900659763821487,0.0925141513260211,0.21456320187616176,0.883378803730011,1.9758215969104336,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.30330639999738196,0.06412509999790927,2048,4740
kll-small-rsr,neural,NPR-d4-correlated-t,correlated-t,4,2,broad,16.0,0.016,0.03001473910378749,0.12234610682239826,0.19600406559256192,0.8813773393630981,1.9895152581333364,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.5254246999975294,0.06412509999790927,2048,4740
kll-paper-hybrid,neural,NPR-d4-correlated-t,correlated-t,4,2,broad,32.0,0.032,0.06591071350714284,0.2107199986261066,0.2747027704499682,1.114079475402832,1.8806644389574636,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.7846410999991349,0.06412509999790927,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-correlated-t,correlated-t,4,2,broad,nan,nan,0.0027609166059461288,0.04154708321771889,0.06039422919504536,0.9659958059164452,1.949951172045401,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.19310799999948358,0.07665310000447789,0,0
paper-neural,neural,NPR-d16-correlated-t,correlated-t,16,0,concentrated,16.0,0.016,0.04207499156276295,0.1197982458232843,0.21914506342987933,0.8390647768974304,5.927681657460033,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7424547000046005,0.0,2048,6288
minibatch-sw,neural,NPR-d16-correlated-t,correlated-t,16,0,concentrated,16.0,0.016,0.08142210958964835,0.14182721703474335,0.14768252446210278,1.0038700103759766,5.074775597522705,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9625101999990875,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,0,concentrated,32.0,0.032,0.09562028169415537,0.15477429544791413,0.17326044078852043,1.014910101890564,6.552511990119219,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.34841640000377083,0.08228839999355841,2048,6288
kll-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,0,concentrated,32.0,0.032,0.10245537942258576,0.15883505543964116,0.17845893335731555,1.0279253721237183,6.232849160000072,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.3350706999990507,0.07526839999627555,2048,6288
kll-small-rsr,neural,NPR-d16-correlated-t,correlated-t,16,0,concentrated,16.0,0.016,0.08466440451195911,0.1478102751892556,0.1472356660794103,0.9093688130378723,5.278239813347462,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.5411960000055842,0.07526839999627555,2048,6288
kll-paper-hybrid,neural,NPR-d16-correlated-t,correlated-t,16,0,concentrated,32.0,0.032,0.0628514714962618,0.11984235876294344,0.20233531890512485,0.8671602010726929,6.63831644474851,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.8583714000051259,0.07526839999627555,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-correlated-t,correlated-t,16,0,concentrated,nan,nan,0.03699187280468408,0.0946763193025326,0.05273094917446662,0.9677108297186126,9.080308246790636,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.2618640000000596,0.08228839999355841,0,0
paper-neural,neural,NPR-d16-correlated-t,correlated-t,16,0,broad,16.0,0.016,0.04507343583457857,0.11761479986409817,0.2314815388725161,0.7967507243156433,6.519334022087869,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.744181900001422,0.0,2048,6288
minibatch-sw,neural,NPR-d16-correlated-t,correlated-t,16,0,broad,16.0,0.016,0.05812125954035441,0.12496314766517039,0.1509330847612053,0.9300345778465271,6.73487581827878,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.1997053000013693,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,0,broad,32.0,0.032,0.05739812721721105,0.12229698083713085,0.1433476967581901,0.9331923723220825,7.946388927980226,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.3627434000009089,0.08228839999355841,2048,6288
kll-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,0,broad,32.0,0.032,0.05873218077241216,0.12751699674815634,0.14176681663807988,0.9412860870361328,8.185585779060453,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.36844379999820376,0.07526839999627555,2048,6288
kll-small-rsr,neural,NPR-d16-correlated-t,correlated-t,16,0,broad,16.0,0.016,0.08331911563815542,0.14269920247267281,0.14606583485939115,0.9717259407043457,5.532299478219509,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.5341621999978088,0.07526839999627555,2048,6288
kll-paper-hybrid,neural,NPR-d16-correlated-t,correlated-t,16,0,broad,32.0,0.032,0.05229326781377974,0.13033024202094534,0.1610754422904763,0.9807230234146118,8.179990838966257,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.948401699999522,0.07526839999627555,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-correlated-t,correlated-t,16,0,broad,nan,nan,0.05468916300523308,0.11197363592521331,0.054682888320594925,0.9676425705069375,8.081413532960111,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.28105589999904623,0.08228839999355841,0,0
paper-neural,neural,NPR-d16-correlated-t,correlated-t,16,1,concentrated,16.0,0.016,0.06170247660506689,0.14200031068822994,0.22777974182039765,0.8014853000640869,6.839996821040266,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7052207000015187,0.0,2048,6288
minibatch-sw,neural,NPR-d16-correlated-t,correlated-t,16,1,concentrated,16.0,0.016,0.08518386856917992,0.14428530165977013,0.1419953141501967,0.9518030285835266,6.120126665148738,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0413766999990912,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,1,concentrated,32.0,0.032,0.09095895416801625,0.16273980243973832,0.16002648403784706,0.9976667165756226,6.527605740319086,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.2962742000017897,0.09647499999846332,2048,6288
kll-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,1,concentrated,32.0,0.032,0.09545389026675899,0.16411674034546,0.16544327002783973,1.0081193447113037,6.349213599282789,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.3606126999948174,0.08394110000517685,2048,6288
kll-small-rsr,neural,NPR-d16-correlated-t,correlated-t,16,1,concentrated,16.0,0.016,0.10823524323094702,0.18041216994258175,0.16329956480487182,1.0087758302688599,5.441973278037184,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.568660800003272,0.08394110000517685,2048,6288
kll-paper-hybrid,neural,NPR-d16-correlated-t,correlated-t,16,1,concentrated,32.0,0.032,0.06647298862866435,0.1368278979026339,0.1812327896812226,0.9281214475631714,7.066458822115003,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.7418897999959881,0.08394110000517685,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-correlated-t,correlated-t,16,1,concentrated,nan,nan,0.04494990547006239,0.11215944608661242,0.055536728980283,0.9760243531341833,8.551082993405696,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.2556574999980512,0.09647499999846332,0,0
paper-neural,neural,NPR-d16-correlated-t,correlated-t,16,1,broad,16.0,0.016,0.06297214192140643,0.14126708966094967,0.2468391939162973,0.7863371968269348,7.041207140634567,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7479609000001801,0.0,2048,6288
minibatch-sw,neural,NPR-d16-correlated-t,correlated-t,16,1,broad,16.0,0.016,0.08965228928075497,0.15177162600278912,0.16130767287855843,0.9149319529533386,5.935283533908333,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9468428999971366,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,1,broad,32.0,0.032,0.07969311146378644,0.1453105061941543,0.14619866993945263,0.9641769528388977,7.961963721011188,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.30133139999816194,0.09647499999846332,2048,6288
kll-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,1,broad,32.0,0.032,0.07262166598733977,0.14087412727793056,0.14260431686326233,0.9790487885475159,8.035816540581761,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.2987009999997099,0.08394110000517685,2048,6288
kll-small-rsr,neural,NPR-d16-correlated-t,correlated-t,16,1,broad,16.0,0.016,0.07191403623340165,0.13104761434072698,0.14683353072600522,0.912947952747345,6.631534503110392,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.4870796000031987,0.08394110000517685,2048,6288
kll-paper-hybrid,neural,NPR-d16-correlated-t,correlated-t,16,1,broad,32.0,0.032,0.05654333007957568,0.12092709871148546,0.15997857732658907,0.9431552886962891,8.065907945441218,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.8683366999975988,0.08394110000517685,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-correlated-t,correlated-t,16,1,broad,nan,nan,0.048252840094761495,0.11916034161558776,0.05568155151293495,0.9760495342647476,8.035357319980712,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.24862690000009025,0.09647499999846332,0,0
paper-neural,neural,NPR-d16-correlated-t,correlated-t,16,2,concentrated,16.0,0.016,0.0699834976215783,0.15046734180257618,0.24718276998115385,0.7559234499931335,7.52070923897129,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6801734999971814,0.0,2048,6288
minibatch-sw,neural,NPR-d16-correlated-t,correlated-t,16,2,concentrated,16.0,0.016,0.08704705173272131,0.15008878302599554,0.17690322702646577,0.8634448051452637,6.682656555597509,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9053238000051351,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,2,concentrated,32.0,0.032,0.099881430167855,0.15792714554532516,0.15741330702012737,0.9801584482192993,6.374466076970233,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.2251066000026185,0.08681600000272738,2048,6288
kll-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,2,concentrated,32.0,0.032,0.09752068612390552,0.1568103846641617,0.16072472034452778,0.9838981032371521,6.439179663168752,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.22129619999759598,0.06985719999647699,2048,6288
kll-small-rsr,neural,NPR-d16-correlated-t,correlated-t,16,2,concentrated,16.0,0.016,0.1047228175649586,0.1685690089353723,0.15066102896493627,1.0423610210418701,4.964442608029992,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.3645931999999448,0.06985719999647699,2048,6288
kll-paper-hybrid,neural,NPR-d16-correlated-t,correlated-t,16,2,concentrated,32.0,0.032,0.07178608441101275,0.13491128130708624,0.18265276177530065,0.9037418961524963,7.203712957680694,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.5477902000056929,0.06985719999647699,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-correlated-t,correlated-t,16,2,concentrated,nan,nan,0.04721301038869896,0.10731646186343116,0.04667040653394357,0.9759856622444031,8.62051955799294,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.2063646999959019,0.08681600000272738,0,0
paper-neural,neural,NPR-d16-correlated-t,correlated-t,16,2,broad,16.0,0.016,0.07274170257912971,0.14891961116649702,0.24963136149305903,0.7651339769363403,6.690159450391904,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.5361473999946611,0.0,2048,6288
minibatch-sw,neural,NPR-d16-correlated-t,correlated-t,16,2,broad,16.0,0.016,0.093918587313361,0.16087495433030477,0.17882318992304963,0.8738211989402771,6.26119033796368,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.7387349999989965,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,2,broad,32.0,0.032,0.06994174755188176,0.1471882938836086,0.13431049726182365,0.9366634488105774,7.354923096397777,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.22161200000118697,0.08681600000272738,2048,6288
kll-atlas-rsr,neural,NPR-d16-correlated-t,correlated-t,16,2,broad,32.0,0.032,0.07426997135247504,0.15069100526841891,0.1361963868673584,0.9456174969673157,7.280400100169247,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.22250560000247788,0.06985719999647699,2048,6288
kll-small-rsr,neural,NPR-d16-correlated-t,correlated-t,16,2,broad,16.0,0.016,0.08083386824950267,0.14679768554327507,0.12239612996207162,0.980079710483551,5.538120404893945,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.35177829999884125,0.06985719999647699,2048,6288
kll-paper-hybrid,neural,NPR-d16-correlated-t,correlated-t,16,2,broad,32.0,0.032,0.057059228622641456,0.12707565992576075,0.14165636116651034,0.9682442545890808,8.0610217097986,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.5128687000033096,0.06985719999647699,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-correlated-t,correlated-t,16,2,broad,nan,nan,0.03847705275812441,0.10282187104107485,0.047672312860979664,0.9759962965989791,8.12355760085321,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.21239000000059605,0.08681600000272738,0,0
paper-neural,neural,NPR-d4-nonlinear,nonlinear,4,0,concentrated,16.0,0.016,0.05148961865948465,0.17756052926853697,0.4146545498795373,0.7509443759918213,2.5565569512230364,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.5846430000019609,0.0,2048,4740
minibatch-sw,neural,NPR-d4-nonlinear,nonlinear,4,0,concentrated,16.0,0.016,0.030964911913279103,0.13722180255929975,0.2267257356147777,0.9137094020843506,2.4330577073400708,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8394417000017711,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-nonlinear,nonlinear,4,0,concentrated,32.0,0.032,0.06771867096339257,0.1891206806152834,0.30460098691545634,0.9860246777534485,2.153944901712991,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.3223246999987168,0.07794540000031702,2048,4740
kll-atlas-rsr,neural,NPR-d4-nonlinear,nonlinear,4,0,concentrated,32.0,0.032,0.08390296712750622,0.21787210328401455,0.3296739591871218,0.964868426322937,2.01622594972407,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.21133440000267,0.05912730000272859,2048,4740
kll-small-rsr,neural,NPR-d4-nonlinear,nonlinear,4,0,concentrated,16.0,0.016,0.025249355685581065,0.12638999502226736,0.21969212441541677,0.9165112376213074,2.663871661218353,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.4217703999966034,0.05912730000272859,2048,4740
kll-paper-hybrid,neural,NPR-d4-nonlinear,nonlinear,4,0,concentrated,32.0,0.032,0.06624967028086282,0.1952043186840253,0.35054492693306144,0.8422907590866089,2.278367182505342,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.7074160999982269,0.05912730000272859,2048,4740
